Index,created_at,audio_path,start_time,end_time,AA,AC,AM,BG,BS,CR,DI,FH,GB,HA,HAC,HS,IP,LS,ME,MH,ML,NV,PA,PAL,PC,PM,PN,PNI,PS,RG,SB,SE,TM,TS,YB,NoneOfTheAbove,sum,peak_label,peak_probability
11,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,2.5,3.5,0.021553336,0.0027209087,0.000438027,0.4621846,1.601328e-05,0.9540561,3.053643e-05,0.0042982083,0.00027395846,0.08390845,0.00047916634,6.840493e-05,1.6431333e-05,0.009573993,0.0010167776,5.841134e-05,0.039262943,0.0029922214,0.000116133655,0.014237362,0.000122061756,0.005783443,0.0003441067,0.00012893899,5.3484444e-05,4.96068e-05,0.0022932386,0.0015573248,7.5859534e-05,2.7686305e-05,0.008803488,0.013286503,1.6298277,CR,0.9540560841560364
12,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,2.75,3.75,0.017587071,0.0018714714,0.0007646799,0.75318146,1.8583107e-05,0.94382703,3.269734e-05,0.0033973095,0.00023702094,0.017973801,0.000693271,0.000100801626,4.7493682e-05,0.011257461,0.0012872779,8.270282e-05,0.10691959,0.0038791534,0.0001257335,0.016062416,0.00015985308,0.0032322526,0.00010244609,0.00011847077,8.4033214e-05,6.689713e-05,0.0028451476,0.001472226,0.00011092901,7.666136e-05,0.004694922,0.008607829,1.9009187,"BG, CR","0.7531814575195312, 0.9438270330429077"
13,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,3.0,4.0,0.0073021865,0.0011867655,0.00018130551,0.8559635,1.5145201e-05,0.9709661,1.5421494e-05,0.007577144,8.64904e-05,0.025002101,0.0005257334,7.661137e-05,2.1434316e-05,0.019273428,0.0012136161,6.2930056e-05,0.035904657,0.0011396686,5.2289157e-05,0.014169562,7.51082e-05,0.0018163024,1.9994104e-05,0.0001346236,5.911021e-05,6.4066415e-05,0.0017285147,0.00197952,9.813206e-05,1.1504742e-05,0.0040432913,0.002380667,1.9531469,"BG, CR","0.8559635281562805, 0.970966100692749"
14,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,3.25,4.25,0.0078367125,0.0009082167,0.00018910247,0.86904806,1.4949511e-05,0.9504344,1.8483106e-05,0.009817828,8.440046e-05,0.11134163,0.0006916529,0.00010036129,2.8800978e-05,0.03212039,0.0014700686,7.313814e-05,0.026221968,0.0012703871,5.015262e-05,0.026294786,5.90884e-05,0.0026492958,2.4075181e-05,0.00013468073,6.6227425e-05,8.8171735e-05,0.0008763975,0.004894968,9.8131495e-05,1.9161544e-05,0.0069229607,0.00304665,2.0568953,"BG, CR","0.8690480589866638, 0.9504343867301941"
15,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,3.5,4.5,0.013830213,0.001897219,0.00041192462,0.74908113,3.4847446e-05,0.66653126,2.4052735e-05,0.016736453,0.00011873032,0.1486568,0.0010310507,0.00024067225,4.208187e-05,0.06308413,0.0021263985,0.00018193119,0.02841487,0.0022644761,0.00015302887,0.037562635,0.0001315067,0.0061899116,5.7091635e-05,0.00038378683,0.00014950531,0.00014097258,0.0010525114,0.013566188,0.00015815336,5.54455e-05,0.009320441,0.03268242,1.7963119,BG,0.7490811347961426
16,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,3.75,4.75,0.013280672,0.0021933664,0.00085388776,0.60137004,4.7762973e-05,0.026911648,2.2125374e-05,0.033209555,0.00013211087,0.2430599,0.0012609095,0.0003316749,2.4126502e-05,0.08901624,0.0025991425,0.0004518179,0.041085374,0.0040957103,0.0006102214,0.09575418,0.0001131189,0.0048512993,0.00014614742,0.00042952178,0.00026440795,8.842468e-05,0.0061043715,0.014688644,0.00037664454,5.736396e-05,0.014668822,0.16143493,1.3595341,,
17,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,4.0,5.0,0.011812602,0.0025166266,0.0013321044,0.48709115,6.1455205e-05,0.5503191,4.034892e-05,0.009152396,9.8027784e-05,0.3979362,0.000759423,0.00021283903,4.02937e-05,0.09985338,0.0043983315,0.0008039265,0.028834771,0.005884546,0.00034436354,0.13217114,0.00012433119,0.005425829,0.00017412943,0.0023585327,0.0003160287,0.000116872965,0.003866725,0.025324438,0.0002548166,0.000100179335,0.01658372,0.08219864,1.8705072,,
18,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,4.25,5.25,0.0124883875,0.005270593,0.0022818998,0.110661015,0.00012883292,0.8427194,9.232247e-05,0.008842142,8.248387e-05,0.08158447,0.00074238545,7.135849e-05,4.2031057e-05,0.054033764,0.0029423286,0.012560577,0.014960627,0.007664972,0.0008085574,0.05755023,9.838175e-05,0.0059144096,0.00023762055,0.0032371692,0.00039243704,0.00024104636,0.0029901806,0.041173138,0.00010673183,0.00023433326,0.018855456,0.067541465,1.3565507,CR,0.8427193760871887
19,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,4.5,5.5,0.0066460813,0.0022364606,0.0006671383,0.04572201,4.374338e-05,0.90750486,6.483263e-05,0.0040077213,3.1152318e-05,0.37592265,0.00039174102,3.53144e-05,3.8246504e-05,0.18008758,0.0008431383,0.0009041706,0.009352505,0.0029764303,0.0004899972,0.044571593,6.974874e-05,0.002213457,0.00014969545,0.0010299977,0.00016488941,8.614577e-05,0.0016535138,0.018483391,4.6758065e-05,9.5404816e-05,0.008256645,0.028756853,1.6435438,CR,0.9075048565864563
20,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,4.75,5.75,0.006671522,0.0019515761,0.0006294088,0.008704334,5.1730094e-05,0.9280216,0.00011997644,0.009571434,2.543153e-05,0.55886036,0.00031022192,2.7426957e-05,5.044762e-05,0.09735073,0.0005031699,0.0021485619,0.0070900708,0.002257728,0.0025603105,0.043860804,8.319815e-05,0.0036415516,0.00023851736,0.00069584395,0.00031603835,0.000115918796,0.001201323,0.01709106,4.603981e-05,8.082562e-05,0.013675031,0.016855918,1.7248082,CR,0.9280216097831726
21,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,5.0,6.0,0.009946542,0.001889607,0.00035085547,0.007952513,3.520357e-05,0.8690553,0.00012776077,0.014279732,2.244235e-05,0.81947863,0.000286139,3.3662698e-05,4.5685287e-05,0.0639747,0.00049327005,0.0016404813,0.008353167,0.0015564337,0.0015827195,0.031861193,4.2910968e-05,0.0046337303,0.00022415975,0.00021428191,0.00037371865,9.952776e-05,0.0005365658,0.01015383,3.212545e-05,6.8283116e-05,0.0061604674,0.013211534,1.8687172,"CR, HA","0.8690552711486816, 0.8194786310195923"
22,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,5.25,6.25,0.00885781,0.0018357524,0.0005845081,0.025359923,2.400219e-05,0.7329965,7.531647e-05,0.0108993305,7.995217e-05,0.42379814,0.00054687686,4.4255823e-05,2.1624002e-05,0.14182833,0.00051649794,0.0008456264,0.016150698,0.0033430674,0.0024465385,0.018364687,4.4848115e-05,0.010908248,0.00019633574,0.00027522663,0.0004094414,0.00013488495,0.0008825638,0.026113203,5.6558954e-05,9.280211e-05,0.015983801,0.06651085,1.5102284,CR,0.7329965233802795
23,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,5.5,6.5,0.010076232,0.0021362822,0.002578518,0.035723433,3.0072195e-05,0.36618742,6.6189416e-05,0.005585593,0.00022363162,0.035495188,0.00053720264,4.3114298e-05,2.9611147e-05,0.018826144,0.0012574286,0.001297458,0.07051461,0.00907195,0.0013460456,0.035444006,7.542681e-05,0.012382852,0.0001957137,0.00021772743,0.00047399255,9.843046e-05,0.000921262,0.025436059,3.574167e-05,0.0001846919,0.02539907,0.36142114,1.0233123,,
24,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,5.75,6.75,0.010488126,0.001315508,0.0018830623,0.21191888,3.448578e-05,0.072472535,4.664921e-05,0.0050638043,0.00027161543,0.015412435,0.0006570382,6.231146e-05,3.7789046e-05,0.0075995056,0.0030132455,0.0005053862,0.056072664,0.0076492764,0.0006274891,0.6769875,0.0001413848,0.009338163,9.503345e-05,0.0002529737,0.0003384466,5.1365983e-05,0.0014054211,0.04017581,4.917709e-05,0.00023390443,0.013520703,0.1959951,1.3337169,,
25,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,6.0,7.0,0.004924213,0.0011615676,0.0022434369,0.3110369,3.1942705e-05,0.08353719,5.081331e-05,0.006804756,0.00037460058,0.041007265,0.00077928806,6.841862e-05,4.0458228e-05,0.0104453135,0.00452252,0.00038337166,0.09957213,0.005414672,0.0003748392,0.8838974,0.0001503211,0.012200941,9.879635e-05,0.00021530797,0.00022997742,7.801404e-05,0.0017642723,0.021388171,5.243946e-05,0.00017383827,0.025719866,0.06243194,1.5811751,PAL,0.8838974237442017
26,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,6.25,7.25,0.0032669664,0.00050426624,0.0018705797,0.39789587,3.9512008e-05,0.036614645,2.9759714e-05,0.0039400565,0.00023122254,0.1011094,0.00043011483,8.4291154e-05,2.0144576e-05,0.006081256,0.003996429,0.00038034967,0.07160549,0.0035635568,0.00028176367,0.93854487,0.00010554786,0.013495298,0.00013290321,0.00011456877,0.00038572738,3.167615e-05,0.0013618116,0.015662685,3.675292e-05,8.814408e-05,0.008623734,0.032995418,1.6435246,PAL,0.9385448694229126
27,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,6.5,7.5,0.0047859256,0.00044422768,0.0010059328,0.12258084,2.8916458e-05,0.02108339,3.4911875e-05,0.0054799607,0.0001337419,0.58579355,0.0006768652,6.027524e-05,1.7114444e-05,0.0068856776,0.004033899,0.00035920631,0.018709788,0.0026528363,0.00024197661,0.91971177,3.8370865e-05,0.010051638,0.000113655726,8.742935e-05,0.000397472,6.186102e-05,0.0012438281,0.027090823,5.4083706e-05,5.3408094e-05,0.011427385,0.029555876,1.7748966,PAL,0.9197117686271667
28,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,6.75,7.75,0.009223028,0.0003230833,0.0008841816,0.278603,2.1367252e-05,0.01122531,3.872265e-05,0.009623721,8.913353e-05,0.42479625,0.0008396983,3.706371e-05,1.5557318e-05,0.014286633,0.0032073732,0.00038386552,0.0740775,0.001260786,0.00022826216,0.9233682,2.6759939e-05,0.007753688,6.367672e-05,8.6931206e-05,0.00036215305,8.903668e-05,0.0016092921,0.17587037,6.628783e-05,6.712078e-05,0.00905218,0.025324024,1.9729042,PAL,0.9233682155609131
29,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,7.0,8.0,0.010565229,0.00026235485,0.00065180974,0.4977046,2.639039e-05,0.015045434,4.868514e-05,0.008762912,0.00010851493,0.3430305,0.0009156155,6.646284e-05,1.805745e-05,0.013641262,0.002702682,0.0006358905,0.10988642,0.0011529481,0.00018404744,0.9298608,2.5532841e-05,0.005305394,6.5832246e-05,0.00013319578,0.0005608428,5.57223e-05,0.0035430389,0.17321019,0.00012012583,7.899539e-05,0.008430387,0.019619305,2.1464193,PAL,0.9298607707023621
